Term,MeanAbsSHAP,MeanSignedSHAP
%=CQC RequiresImprovement,3.615511941012676,3.615511941012676
House=Price Growth %,3.080499598497574,3.080499598497574
%=CQC Good,0.7768728601535378,-0.7768728601535378
Percent=65plus,0.7702169630706286,0.7702169630706286
GDHI=per head 2022,0.25454897510078095,0.25454897510078095
%=CQC Inadequate,0.164119180553613,-0.164119180553613
Care=Homes per 10k,0.14438031490593928,-0.14438031490593928
Total=Population,0.13523812996922013,0.13523812996922013
%=CQC Outstanding,0.036751438227747735,0.036751438227747735
%=CQC NotRated,0.0,0.0
