Term,MeanAbsSHAP,MeanSignedSHAP
House=Price Growth %,5.872332292864201,5.872332292864201
%=CQC RequiresImprovement,5.410240864820192,-5.410240864820192
%=CQC Good,1.227548299307285,-1.227548299307285
Percent=65plus,0.7149702916519026,0.7149702916519026
Care=Homes per 10k,0.25591198918181934,0.25591198918181934
%=CQC Outstanding,0.17831698611950528,0.17831698611950528
%=CQC Inadequate,0.17102574000445048,-0.17102574000445048
Total=Population,0.13969299153961115,0.13969299153961115
GDHI=per head 2022,0.07541495695958822,-0.07541495695958822
%=CQC NotRated,0.0,0.0
