Term,MeanAbsSHAP,MeanSignedSHAP
%=CQC RequiresImprovement,2.751147492575714,-2.751147492575714
House=Price Growth %,2.1955933043871605,2.1955933043871605
Percent=65plus,0.9156744035081203,0.9156744035081203
%=CQC Good,0.2967160527836497,-0.2967160527836497
%=CQC Inadequate,0.18877823471456498,-0.18877823471456498
Care=Homes per 10k,0.17243378189225428,0.17243378189225428
GDHI=per head 2022,0.12147941597035686,0.12147941597035686
Total=Population,0.1009281296126901,-0.1009281296126901
%=CQC Outstanding,0.0033836941942245484,0.0033836941942245484
%=CQC NotRated,0.0,0.0
