Term,MeanAbsSHAP,MeanSignedSHAP
%=CQC RequiresImprovement,5.115526498459275,5.115526498459275
House=Price Growth %,4.977786535272453,-4.977786535272453
%=CQC Good,2.6853895181238903,2.6853895181238903
Percent=65plus,1.1629578093108979,-1.1629578093108979
%=CQC Outstanding,0.6520073306466924,-0.6520073306466924
%=CQC Inadequate,0.5450265374984846,0.5450265374984846
Total=Population,0.2369092215668511,-0.2369092215668511
Care=Homes per 10k,0.22412358209151997,-0.22412358209151997
GDHI=per head 2022,0.0761366150722408,0.0761366150722408
%=CQC NotRated,0.0,0.0
