Term,MeanAbsSHAP,MeanSignedSHAP
House=Price Growth %,10.69632052067554,-10.69632052067554
%=CQC RequiresImprovement,5.492026309212939,-5.492026309212939
Percent=65plus,1.1392909874889574,-1.1392909874889574
%=CQC Good,1.102182566204423,-1.102182566204423
%=CQC Inadequate,0.15546150939113104,-0.15546150939113104
%=CQC Outstanding,0.11564173037061523,0.11564173037061523
Total=Population,0.06476850952080608,-0.06476850952080608
GDHI=per head 2022,0.0598406361957203,0.0598406361957203
Care=Homes per 10k,0.04803727380709397,-0.04803727380709397
%=CQC NotRated,0.0,0.0
