Term,MeanAbsSHAP,MeanSignedSHAP
%=CQC RequiresImprovement,3.147676701073541,3.147676701073541
House=Price Growth %,2.9815283894859537,2.9815283894859537
%=CQC Good,1.2938441309410724,-1.2938441309410724
%=CQC Inadequate,0.18452550892394717,-0.18452550892394717
GDHI=per head 2022,0.14961355942844745,-0.14961355942844745
Percent=65plus,0.11514529653816734,0.11514529653816734
Total=Population,0.1128810367988816,-0.1128810367988816
%=CQC Outstanding,0.09341766650791555,0.09341766650791555
Care=Homes per 10k,0.0012091272477392433,-0.0012091272477392433
%=CQC NotRated,0.0,0.0
