Term,MeanAbsSHAP,MeanSignedSHAP
House=Price Growth %,6.240875889707887,6.240875889707887
%=CQC RequiresImprovement,5.193947100515313,-5.193947100515313
%=CQC Good,1.3582979933673305,-1.3582979933673305
Percent=65plus,0.7435988033688714,0.7435988033688714
%=CQC Outstanding,0.21520488297710447,0.21520488297710447
%=CQC Inadequate,0.1875659499690026,-0.1875659499690026
Total=Population,0.18112715031887677,0.18112715031887677
GDHI=per head 2022,0.12843136929701002,0.12843136929701002
Care=Homes per 10k,0.07776763844740497,0.07776763844740497
%=CQC NotRated,0.0,0.0
