Term,MeanAbsSHAP,MeanSignedSHAP
%=CQC RequiresImprovement,7.701761892471049,7.701761892471049
House=Price Growth %,2.2420769196986456,-2.2420769196986456
%=CQC Good,2.0467603211184384,2.0467603211184384
Percent=65plus,1.0919320635839647,1.0919320635839647
%=CQC Inadequate,0.6211799827048128,0.6211799827048128
%=CQC Outstanding,0.21600652222235156,0.21600652222235156
Total=Population,0.06912801877046938,-0.06912801877046938
Care=Homes per 10k,0.033756267920994246,0.033756267920994246
GDHI=per head 2022,0.004902578712995422,0.004902578712995422
%=CQC NotRated,0.0,0.0
