Term,MeanAbsSHAP,MeanSignedSHAP
%=CQC RequiresImprovement,6.998832580826554,-6.998832580826554
House=Price Growth %,6.476392878560234,6.476392878560234
%=CQC Good,1.472572284209536,-1.472572284209536
Percent=65plus,0.6440041841136558,0.6440041841136558
%=CQC Outstanding,0.1808416702634578,0.1808416702634578
%=CQC Inadequate,0.16610336565907524,-0.16610336565907524
Total=Population,0.13453751286212073,0.13453751286212073
Care=Homes per 10k,0.043475223525909365,0.043475223525909365
GDHI=per head 2022,0.006348548364769243,-0.006348548364769243
%=CQC NotRated,0.0,0.0
