Term,MeanAbsSHAP,MeanSignedSHAP
%=CQC RequiresImprovement,4.2277271855226095,-4.2277271855226095
Percent=65plus,1.2469513327991706,1.2469513327991706
%=CQC Good,1.093790273744537,-1.093790273744537
House=Price Growth %,0.4482714764158988,-0.4482714764158988
Care=Homes per 10k,0.28965497383254113,0.28965497383254113
%=CQC Inadequate,0.2536001262535443,-0.2536001262535443
GDHI=per head 2022,0.21998717765367853,0.21998717765367853
%=CQC Outstanding,0.16631192969348782,0.16631192969348782
Total=Population,0.07287833822318014,0.07287833822318014
%=CQC NotRated,0.0,0.0
