Term,MeanAbsSHAP,MeanSignedSHAP
House=Price Growth %,10.221765370325892,-10.221765370325892
%=CQC RequiresImprovement,5.005516127788727,-5.005516127788727
Percent=65plus,1.3541281377515546,-1.3541281377515546
%=CQC Good,0.8093327708407764,-0.8093327708407764
%=CQC Outstanding,0.13891891846350596,0.13891891846350596
%=CQC Inadequate,0.12971620514720136,-0.12971620514720136
GDHI=per head 2022,0.08133695988539577,0.08133695988539577
Total=Population,0.04335396665520706,-0.04335396665520706
Care=Homes per 10k,0.031248609574052285,-0.031248609574052285
%=CQC NotRated,0.0,0.0
