Term,MeanAbsSHAP,MeanSignedSHAP
%=CQC RequiresImprovement,6.676074929018398,6.676074929018398
House=Price Growth %,3.137534118660441,-3.137534118660441
%=CQC Good,1.1614957810066102,1.1614957810066102
%=CQC Inadequate,0.22802512661358373,-0.22802512661358373
GDHI=per head 2022,0.20007672329982462,0.20007672329982462
Total=Population,0.16871320852096847,0.16871320852096847
%=CQC Outstanding,0.07337965492712366,0.07337965492712366
Care=Homes per 10k,0.016004882508195734,0.016004882508195734
Percent=65plus,0.01579124374160621,-0.01579124374160621
%=CQC NotRated,0.0,0.0
