Term,MeanAbsSHAP,MeanSignedSHAP
House=Price Growth %,5.254343607511743,5.254343607511743
%=CQC Good,1.0557133023478862,-1.0557133023478862
%=CQC RequiresImprovement,0.5568757402374704,-0.5568757402374704
Percent=65plus,0.25625367892796946,-0.25625367892796946
Total=Population,0.18942769964292133,-0.18942769964292133
GDHI=per head 2022,0.17787482129694887,-0.17787482129694887
%=CQC Outstanding,0.16540519591336753,0.16540519591336753
%=CQC Inadequate,0.15564341396262196,-0.15564341396262196
Care=Homes per 10k,0.117565456743789,-0.117565456743789
%=CQC NotRated,0.0,0.0
