Term,MeanAbsSHAP,MeanSignedSHAP
House=Price Growth %,4.964125806800237,-4.964125806800237
%=CQC RequiresImprovement,4.3122023959275735,4.3122023959275735
%=CQC Good,1.2359422365612756,-1.2359422365612756
Percent=65plus,1.0600292371548163,-1.0600292371548163
Care=Homes per 10k,0.3214347243750382,-0.3214347243750382
%=CQC Outstanding,0.19110167939910613,0.19110167939910613
Total=Population,0.18785291917243055,-0.18785291917243055
%=CQC Inadequate,0.14757599280048891,-0.14757599280048891
GDHI=per head 2022,0.1260515318031231,0.1260515318031231
%=CQC NotRated,0.0,0.0
