Term,MeanAbsSHAP,MeanSignedSHAP
House=Price Growth %,5.21208996308896,5.21208996308896
%=CQC RequiresImprovement,3.4128958070090554,3.4128958070090554
%=CQC Good,0.9570769642129608,-0.9570769642129608
%=CQC Outstanding,0.15304950674468704,0.15304950674468704
%=CQC Inadequate,0.13612584479398673,0.13612584479398673
Total=Population,0.132089978774238,-0.132089978774238
Care=Homes per 10k,0.07649968610065216,0.07649968610065216
GDHI=per head 2022,0.05657435523919922,-0.05657435523919922
Percent=65plus,0.026575180754587188,0.026575180754587188
%=CQC NotRated,0.0,0.0
