Term,MeanAbsSHAP,MeanSignedSHAP
%=CQC RequiresImprovement,5.004778654350443,0.11825462389470956
House=Price Growth %,3.3452391876456993,0.13325665721195307
%=CQC Good,1.11566581531383,-0.19356290336391174
Percent=65plus,0.5325506884163863,0.030343300644577104
%=CQC Inadequate,0.2602935806550551,-0.03468111081789707
%=CQC Outstanding,0.20151274154383492,0.022927103268228742
Total=Population,0.14835887386072288,-0.021960366303321644
Care=Homes per 10k,0.132912121342613,0.000355100108663815
GDHI=per head 2022,0.13225059202935122,0.02248560717726273
%=CQC NotRated,0.0,0.0
